,track_id,acousticness,danceability,duration_ms,instrumentalness,key,energy,liveness,loudness,mode,speechiness,tempo,time_signature,valence
197,0fqOGX9dlQhNGalf9lNUxU,0.00234,0.82,151017,0,11,0.657,0.134,-8.268,1,0.0856,117.937,4,0.143
198,0aLO9tK2RUxysj5Vgu34Ib,0.0211,0.71,117000,6.69e-05,10,0.712,0.164,-6.147,1,0.104,160.034,4,0.453
199,74HUkxufhUeQw1Ly7KHHU4,0.181,0.786,185769,0,10,0.645,0.1,-6.775,0,0.0416,104.036,4,0.294
200,1cr9iS5IDEcrxNrRszr6wr,0.344,0.867,169412,3.83e-05,7,0.933,0.094,-4.064,0,0.0731,170.071,4,0.9
201,4vc40DbwS0XjindGtlZkwq,0.179,0.911,148238,0.000326,9,0.743,0.108,-5.262,1,0.177,144.057,4,0.772
202,16jljstAgAmzpqlVhbUK7I,0.331,0.828,140870,0,4,0.798,0.0982,-6.429,1,0.219,91.986,4,0.362
203,2mzkWDlIwyeb7YyWe4M3zR,0.361,0.697,153000,0,4,0.757,0.272,-7.806,1,0.256,159.98,4,0.536
204,2xxkNVECHw2YVvb0Rz0FVs,0.0639,0.611,145202,0.000117,1,0.743,0.132,-4.325,1,0.259,109.402,3,0.587
205,5QGToaybBcCxxCajc0wRuA,0.106,0.782,193859,0,1,0.681,0.0766,-4.718,1,0.071,162.015,4,0.483
206,2BsJFgVnk4FYTyzyovwQ5A,0.359,0.644,145618,0,10,0.696,0.0871,-5.116,0,0.158,177.773,4,0.65
207,1jjQ1k1jvxdXUaxoK75RV8,0.723,0.826,267933,1.64e-05,10,0.892,0.337,-2.108,0,0.089,94.981,4,0.78
208,3XhpZzA5EHDXnY2tICXeqz,0.0744,0.699,152237,0,4,0.587,0.269,-6.358,0,0.0458,75.967,4,0.923
209,2RdTRx9fjrxCW1bLZsCDob,0.107,0.69,187000,0.0084,8,0.469,0.0566,-8.725,0,0.0997,168.029,4,0.964
210,28raHTrN34eAYiZfXzVcwb,0.104,0.804,214587,0,6,0.655,0.781,-7.099,0,0.0356,96.069,4,0.942
211,3hUk7wHp5Ruas0FLLVW69c,0.698,0.459,208485,0,4,0.463,0.649,-8.05,1,0.111,148.284,4,0.351
212,0zjmhKBOuslq0d26IEbVKD,0.674,0.827,237722,0.054,1,0.717,0.217,-6.063,0,0.114,98.526,4,0.752
213,677ebW5G4BLaqX5Ue3itGv,0.364,0.791,208068,1.98e-05,2,0.649,0.107,-8.794,1,0.12,96.958,4,0.391
214,5SSMeDoUZyQxzIuRAUCSpg,0.549,0.654,211984,0,2,0.595,0.11,-5.4,0,0.174,129.684,4,0.261
215,2P9UCbKe97jD0q6UOG7bsf,0.783,0.794,203483,3.14e-05,9,0.477,0.105,-9.761,0,0.315,120.061,4,0.34
216,37OHWelZZiuSZwUzV9Sybv,0.391,0.725,181287,0,10,0.514,0.0718,-8.051,0,0.332,129.626,4,0.331
217,4r1Mvqp7prTkjH5OiVXC6r,0.449,0.652,135117,0.00041,7,0.583,0.135,-8.103,0,0.0843,78.895,4,0.344
218,7KP37Bb5QbhCPj8dYOO5Fz,0.0182,0.672,280387,0,1,0.538,0.0994,-9.678,1,0.0341,120.932,4,0.232
219,3XKVCQe3zAFB6LxyBw2vGB,0.0378,0.705,189545,0,4,0.768,0.283,-8.036,1,0.133,88.013,4,0.664
220,0dGN7gePSplyvbS2wYjTLN,0.0502,0.707,139707,0,1,0.713,0.179,-8.018,0,0.361,170.111,4,0.449
221,46KrcgLn015ammHqC8FWsw,0.269,0.765,146379,0,9,0.712,0.242,-4.69,1,0.126,140.03,4,0.818
222,6I72YKD7IgKvSztsZ0HN3U,0.501,0.575,203080,0,9,0.506,0.0836,-9.945,0,0.389,142.489,4,0.596
223,4aWQE6J6sxmo5HQvwrlYbx,0.159,0.831,179185,0,7,0.742,0.107,-5.746,1,0.272,142.137,4,0.963
224,52GlBlQWgJQiJSXYigN62c,0.0182,0.677,280520,0,1,0.538,0.0989,-9.713,1,0.0337,120.974,4,0.264
225,4N6rgD6EqLbWcl5ld3NqTP,0.174,0.773,207818,5.87e-06,8,0.847,0.219,-6.731,1,0.193,110.025,4,0.639
226,53OQFPwyflA0jMyUjUSawr,0.459,0.586,164859,0,1,0.835,0.273,-6.361,0,0.181,150.158,4,0.677
227,0ZtYEhw3AUMjdoi99aVwfu,0.161,0.795,212245,0,0,0.73,0.182,-5.831,1,0.1,95.082,4,0.774
228,4Cbmh4rI5IZp9VBPrhEVbR,0.198,0.474,205241,0,4,0.569,0.0857,-9.911,0,0.0359,144.961,4,0.354
229,6GyKXTyBkyZaILRys3yRft,0.105,0.701,155973,0,11,0.593,0.0839,-8.197,1,0.175,141.939,4,0.319
230,1UDGkY3eLCkufBwagAk2NT,0.256,0.763,180531,0.0301,1,0.554,0.106,-7.209,0,0.0627,140.052,4,0.482
231,3fuoTmO1gkYP8dPUdT0LR8,0.081,0.571,197016,0,4,0.938,0.365,-2.453,1,0.0408,110.003,4,0.401
232,7KwojGI3bNW0ORO0s8Y8iX,0.124,0.81,132013,0,8,0.711,0.372,-9.051,0,0.161,125.085,4,0.708
233,6LxqqfddY2x8UOqJwcgD39,0.178,0.877,187208,0,2,0.657,0.333,-6.268,1,0.319,124.975,4,0.606
234,62ZTt5IdCYocyz5DvugFDW,0.0322,0.741,179613,0,2,0.562,0.113,-8.048,1,0.338,169.949,4,0.432
235,0MVQUTmxNGO2HfiAUxoYuc,0.0548,0.743,170413,7.27e-05,7,0.652,0.106,-9.033,1,0.251,161.915,4,0.798
236,7jIsDuZytzTIJ4dyvYage3,0.117,0.721,189429,8.66e-06,0,0.483,0.218,-9.094,1,0.11,82.516,4,0.317
237,0n938fC30E1qzpgMH4AsJ3,0.174,0.894,213907,0,1,0.563,0.161,-8.631,1,0.216,119.957,4,0.31
238,6OXrNCQxjgMvgcwAgno69Q,0.252,0.614,174467,0,9,0.653,0.398,-10.471,0,0.314,140.007,4,0.515
239,7FEvA3rVBJPaQChTzoIJIz,0.229,0.735,191627,4.08e-05,6,0.563,0.164,-9.507,1,0.159,143.022,4,0.694
240,6Jwix2f7lMMhN1TKsDiL5c,0.186,0.869,171427,0,11,0.65,0.143,-7.837,0,0.331,102.979,4,0.697
241,4x6TthDMV5mURjqAsbhOgh,0.272,0.785,126467,0,7,0.565,0.27,-9.713,1,0.054,127.981,4,0.789
242,6JaBDI7rqyHE0lGbpZrHMK,0.344,0.815,180240,0.000146,11,0.631,0.212,-11.128,0,0.173,109.908,4,0.328
243,3fsukGRaCYqfoQ010VQGcC,0.17,0.47,195704,7.65e-05,9,0.637,0.12,-8.33,0,0.187,88.827,4,0.554
244,2nGA88iGanJ3rkDaWXQLyv,0.0776,0.695,156585,0,11,0.675,0.657,-10.051,1,0.221,163.987,4,0.781
245,6fDlb9CpoX8aKWybxtSAyn,0.186,0.785,157413,1.33e-06,10,0.718,0.116,-7.828,0,0.112,101.998,4,0.508
246,59J3FoTvDMkyA6ldqwbKXC,0.314,0.651,165714,0,6,0.551,0.0887,-9.14,0,0.409,146.95,4,0.455
247,1l6Hmtv9SDe0ok6LwIBiJm,0.298,0.68,208000,0,9,0.465,0.209,-8.458,0,0.0461,120.055,4,0.156
248,2rFXay9RQGAh1nZafHVCLd,0.0559,0.585,86962,0,10,0.651,0.305,-6.568,0,0.379,143.7,4,0.23
249,3lRdrT1fs3PiGn4gmGvrSm,0.288,0.697,200813,0,6,0.57,0.126,-8.916,0,0.311,83.728,4,0.256
250,11JXHNIH2xO5INcJQOWCjY,0.322,0.811,213053,0.000366,1,0.7,0.246,-7.966,1,0.0943,115.945,4,0.713
251,4nng35mDbhJjPyGwXFNk76,0.308,0.746,208453,0,1,0.693,0.0789,-7.435,1,0.267,146.023,4,0.824
252,09m29we7x9tgxyo6f3OQ87,0.327,0.769,193333,2.5e-06,8,0.83,0.232,-5.331,1,0.337,134.959,4,0.522
253,1cAAn5PKy40T1p15fpTPW8,0.355,0.889,138000,0,11,0.666,0.201,-6.334,0,0.153,120.03,4,0.818
254,3p6uAP2ajkobkIW8IkEpgr,0.225,0.735,203613,0,4,0.602,0.0799,-8.322,0,0.114,155.139,4,0.398
255,1VoUHMVxu1qG2Z9josOhWs,0.588,0.819,146667,2.89e-06,6,0.614,0.202,-7.878,1,0.256,90.033,4,0.746
256,1U5tyGeq6tFW6WNTmPluvx,0.0947,0.499,251500,0.000105,10,0.433,0.104,-9.017,1,0.0254,146.933,4,0.337
257,3Nqxx5fdl3FQlrk3zarRmA,0.161,0.787,166333,1.86e-06,11,0.564,0.0977,-8.894,1,0.192,90.002,4,0.718
258,0zmxM4MXfisJRTQcPa1wbv,0.0924,0.772,124687,0,0,0.665,0.399,-6.217,1,0.343,127.898,4,0.444
259,4JmaOG7bfj1uNv8jEUg0Ce,0.334,0.724,188182,4.51e-06,7,0.525,0.0779,-8.337,1,0.256,175.955,4,0.427
260,5Yq28cxRO9m7mTxsUYY4lA,0.58,0.642,173714,0,9,0.523,0.097,-7.541,0,0.0899,104.964,4,0.412
261,4lDmFJg35YoU7GDDRMSHdA,0.441,0.64,205714,3.37e-06,1,0.485,0.11,-8.567,1,0.115,168.036,4,0.104
262,3OlYxhUI4YtdVw2zZ85Syr,0.0418,0.193,299726,0,10,0.759,0.0688,-4.106,1,0.0361,177.807,4,0.377
263,6dgUya35uo964z7GZXM07g,0.0268,0.74,163648,0,8,0.697,0.224,-4.912,1,0.034,138.992,4,0.732
264,0yuLBf218jLdW37vm3jYDz,0.126,0.412,251510,1.58e-06,11,0.768,0.12,-10.031,1,0.107,110.305,4,0.59
265,0uZFcsx96wzbixsULmrg8o,0.415,0.71,270250,2.67e-05,2,0.61,0.181,-4.674,1,0.0351,120.032,3,0.404
266,20gchtRYM7bFiOjYKQB8zZ,0.514,0.54,364107,4.73e-06,7,0.694,0.107,-3.966,1,0.0264,84.973,4,0.461
267,2vnd3JVvcLs2LxRFwC6mKu,0.403,0.684,188976,2.96e-05,0,0.471,0.113,-9.995,1,0.0401,127.026,4,0.247
268,0YVUUyBOAKembHPXCSR8Lt,0.195,0.725,192253,0.00208,5,0.868,0.345,-2.886,1,0.0283,103.336,4,0.89
269,2KQj2OQo0UcJ2uFAe5LG47,0.571,0.572,319739,0,0,0.65,0.0983,-6.264,1,0.268,100.399,4,0.534
270,7BW0s82w2NNwGjkSkZd0lh,0.0255,0.871,266855,0.827,7,0.832,0.0871,-5.286,0,0.0664,127.013,4,0.873
271,6Mng30bt41eykRAvihfBy4,0.204,0.535,383696,0,8,0.842,0.0799,-4.087,1,0.0704,102.052,4,0.808
272,1cBUPbKhU9ZZWhyJ7kCAFD,0.123,0.743,176992,0.000316,1,0.618,0.157,-6.896,0,0.0893,167.806,4,0.633
273,4XdOHGoXxkedAX73V9Zxtt,0.115,0.821,135384,1.12e-06,8,0.411,0.15,-9.991,0,0.0727,91.032,4,0.722
274,0b30p2KIjHfdeAK7S9km48,0.287,0.773,169137,0,0,0.636,0.235,-5.456,1,0.137,176.028,4,0.45
275,6EJ5zpbF1P64Ih3foZ7O4I,0.0632,0.783,150300,0.000686,8,0.966,0.0728,-6.061,1,0.0588,105.972,4,0.532
276,3sj1XIHQwhHxtnUiIHAjPq,0.0287,0.884,213077,0,11,0.636,0.073,-5.834,1,0.0477,137.927,4,0.97
277,3rGmfSRtUyGcn3t29odToB,0.148,0.795,299853,0.0361,10,0.662,0.15,-6.473,1,0.0357,91.01,4,0.75
278,4NOrUYcyrIdzPfDkKdVKYd,0.779,0.629,181756,9e-05,6,0.55,0.656,-8.93,0,0.0592,80.984,4,0.53
279,2xHZ0R5LYEbD18FOTjO7dO,0.181,0.737,212280,0.00021,7,0.746,0.121,-7.973,0,0.109,78.051,4,0.9
280,3u0XhUIzabBJlPMx9O8XOK,0.105,0.668,148927,0,1,0.688,0.112,-7.573,0,0.103,79.757,4,0.788
281,1JBIfRoPmI2GjP66LWAN00,0.922,0.323,258213,5.52e-05,3,0.257,0.109,-10.056,1,0.0308,163.317,3,0.184
282,6ACFMJ0MulgrNUwHULcnRB,0.272,0.917,230928,0,2,0.468,0.231,-10.037,1,0.0911,140.042,4,0.902
283,7wVTznn9b9L2uaTl02aQ8C,0.107,0.797,171480,0,5,0.744,0.0577,-7.069,1,0.0367,95.987,4,0.728
284,5l4vNySoddXoW1EozH1o82,0.197,0.728,133333,1.85e-06,0,0.918,0.0957,-7.828,0,0.101,135.018,3,0.679
285,2dz0u8FY3EYQqRsiW7qR4v,0.914,0.269,246293,7.85e-06,3,0.288,0.121,-11.509,1,0.0325,136.614,4,0.0998
286,0QhExfZSTY5TnRzHOxJGwm,0.499,0.735,159832,3.5e-05,10,0.62,0.0831,-9.311,0,0.066,119.889,4,0.423
287,65X1D3z1ywVirWXKps2zGB,0.22,0.87,218475,1.07e-05,8,0.567,0.284,-9.177,1,0.0402,138.019,4,0.889
288,5WhVsp7f53KdSOaLMO0nWn,0.471,0.713,145926,0.000204,11,0.554,0.154,-7.867,0,0.185,120.103,4,0.0494
289,09ytvHTWKchLhLmyCW92nt,0.774,0.459,272840,0.000102,2,0.265,0.0661,-12.122,1,0.0279,149.788,4,0.157
290,7KTBLfbTsKrCTIKzYzbBoL,0.451,0.68,113187,0,8,0.757,0.188,-5.814,0,0.293,150.12,4,0.568
291,1h8sL2GcNpi6OKQNuqwvij,0.783,0.452,239712,2.44e-05,10,0.207,0.185,-10.885,1,0.0312,85.983,3,0.169
292,28mdpto16dpOw2vl5B4MWi,0.0298,0.741,110847,0,10,0.625,0.329,-7.753,0,0.0717,117.943,4,0.48
293,5a4uKpndR26qIx8ad2GEPd,0.942,0.56,189227,0.000568,2,0.146,0.101,-15.517,1,0.0294,74.967,4,0.208
294,1kmMRwsPTV17zQZgBjTLHs,0.649,0.572,137600,0,4,0.362,0.0654,-10.391,1,0.035,75.185,4,0.49
295,16UZEYxHr3k0aowVmJlFyl,0.804,0.748,41667,0,0,0.355,0.383,-7.227,1,0.0564,79.819,4,0.963
296,1K8fijTdRj8nS4m4dMEoDa,0.811,0.377,240480,0.000532,4,0.215,0.116,-11.481,1,0.0304,124.961,3,0.329
297,3qdXhXBEYUgq25tBpm1zND,0.757,0.686,222621,0,5,0.586,0.172,-7.186,1,0.0565,144.865,4,0.313
298,57l5YDA7zTYopaLHiPkN9s,0.966,0.375,155916,0.0305,10,0.14,0.112,-13.434,1,0.0359,137.761,4,0.122
299,0qsnDSEMFlHSQtcvF8ySac,0.643,0.716,149727,0,9,0.332,0.0391,-9.363,1,0.0955,150.016,4,0.617
300,3uAlAiG4TvfryPMgsQQE9h,0.948,0.377,315131,0.00088,7,0.157,0.0958,-12.127,1,0.0294,76.947,3,0.0393
301,4GrqT88TUsjLPXhrAtIl79,0.97,0.126,160800,0,3,0.206,0.12,-15.994,1,0.0356,170.316,3,0.145
302,1EbTzEIHhd8P9RgCYqPHkc,0.851,0.39,209500,0.000679,9,0.281,0.111,-11.085,1,0.0421,145.801,4,0.278
303,6h34i6B9ORRoUggaH3AJuw,0.112,0.677,171480,0,5,0.744,0.0608,-7.069,1,0.0776,191.927,4,0.733
304,6TYFXyFTDZ6qwFPuBJfWpK,0.245,0.367,212962,4.97e-05,3,0.438,0.116,-9.78,0,0.034,119.408,4,0.142
305,1ikAsZ38q8AQ1l7FcOhu5g,0.208,0.724,174947,0,7,0.592,0.0712,-5.67,1,0.0524,79.975,4,0.638
306,4Xvq0McZanuNuROuA6IsQb,0.897,0.767,55453,1.13e-05,9,0.27,0.0933,-9.616,1,0.0599,116.038,4,0.602
307,6HlytDgbNe2xJREe9XjKru,0.942,0.652,88200,0.000824,0,0.318,0.0881,-8.9,1,0.031,86.62,4,0.498
308,43nDMt6kXTqY5zPBWJHngc,0.229,0.715,161742,0,11,0.465,0.0973,-9.089,0,0.247,85.01,4,0.214
309,7GznH6vFkAJtrbYqX54RcZ,0.478,0.482,174054,0,6,0.646,0.115,-6.092,1,0.382,95.286,4,0.79
310,5CBv0yxnw9SMrNQD1rGZSE,0.499,0.463,72702,0,2,0.437,0.231,-5.414,1,0.0305,77.607,4,0.538
311,5x2nHA1LaezQeccBTlMBEw,0.119,0.895,158150,5.46e-05,4,0.495,0.147,-8.615,0,0.332,129.987,4,0.537
312,0HDGca5yljtubIKv8sfAmz,0.521,0.714,36027,0,8,0.64,0.272,-7.928,1,0.048,155.251,4,0.809
313,4MrTVyoR7womFNRbHRcnVI,0.734,0.325,181453,7.6e-06,2,0.459,0.101,-5.611,1,0.0289,81.769,4,0.451
314,4YBEtbyOU356ZYQAvJjTsD,0.176,0.817,40800,0,2,0.497,0.113,-7.178,1,0.0373,120.039,4,0.729
315,3DUZXZEQz3K6luhG943HdA,0.0821,0.594,174692,0,8,0.599,0.231,-9.71,0,0.308,147.48,4,0.832
316,2va7hTvr8psGLxZoxkrTwd,0.249,0.766,93994,0,2,0.559,0.15,-8.472,1,0.0364,121.957,4,0.954
317,55Fdq7Gz3uCCEP7xtyikiq,0.796,0.63,91160,0,2,0.304,0.066,-8.377,1,0.0242,96.007,3,0.407
318,2H1wyJ2C2maFHAlMhQnIFT,0.0096,0.854,133708,0.00347,11,0.63,0.0747,-7.247,0,0.293,144.018,4,0.721
319,7vblfnm2TktVX9LIK6KB3f,0.0362,0.696,153198,1.38e-06,10,0.67,0.112,-6.034,1,0.0562,98.511,4,0.887
320,0InOslB6hEurXytueX0RmO,0.285,0.678,318329,8.36e-06,4,0.478,0.085,-9.585,0,0.4,96.939,4,0.581
321,66hfVsoqLdDIykC9FNwJPm,0.332,0.829,212358,0,7,0.57,0.135,-8.819,0,0.364,100.071,4,0.805
322,5592N2JjqFLAwdxn8AuFHu,0.297,0.692,254872,1.75e-05,6,0.338,0.116,-9.487,0,0.522,136.15,5,0.297
323,0Kq56m0EoNbwgzin7Xo0Ey,0.712,0.626,156332,8.14e-06,1,0.449,0.107,-10.547,0,0.219,96.803,4,0.552
324,4NgAF3bKh8lZ876AMh5hO7,0.436,0.813,150284,0,1,0.553,0.235,-8.024,1,0.23,96.961,4,0.434
325,4Wu62DoQg1ECGlDKDfo30R,0.316,0.534,160714,0,9,0.696,0.248,-5.211,0,0.0694,168.149,4,0.251
326,1Ig9hUEemDs8rRvhoV1Lya,0.367,0.807,177214,0,3,0.491,0.134,-10.337,0,0.289,140.06,4,0.555
327,6l9p0MB8Hzf9kdaoogyvT2,0.243,0.783,214580,0,4,0.631,0.0779,-8.849,0,0.391,98.865,4,0.657
328,6xRsuqHrhJu1V6KzshrjOW,0.165,0.822,205499,6.96e-06,10,0.481,0.151,-9.196,0,0.406,93.989,4,0.359
329,50vXZhuyOfXaEkG3jVacmd,0.139,0.464,171818,0,4,0.588,0.254,-7.427,0,0.255,153.89,4,0.28
330,5t24nshFUVmDJp8IYEOg14,0.029,0.803,230524,0,9,0.726,0.137,-4.356,1,0.0389,125.973,4,0.788
331,5qeKjCFlvCwPlUK3zeBZfD,0.162,0.868,141552,2.92e-06,0,0.537,0.145,-9.336,0,0.284,96.043,4,0.518
332,3qqxSpnpYCMkg6opoFRjA3,0.142,0.822,170320,0,8,0.759,0.0572,-7.34,1,0.0316,122.237,4,0.964
333,1Cu2XVeJznrcbS2r6iOLNZ,0.582,0.586,143267,0,6,0.349,0.0526,-9.799,0,0.396,81.942,4,0.58
334,3gkrLI3nTRJ7G3ZOpoQgs0,0.0288,0.729,120000,0,10,0.82,0.0861,-5.839,0,0.0966,179.881,4,0.626
335,2zcN986wiSqMsv7M0ZinxJ,0.323,0.622,174194,0,7,0.803,0.288,-5.835,1,0.0592,139.999,4,0.668
336,32R7SBDSQmhDM4qUgzTc6z,0.179,0.703,184078,0,3,0.563,0.0895,-7.251,0,0.408,62.624,5,0.66
337,4yl5K1GQx8a5L5n5xzgCX5,0.872,0.493,185084,1.63e-06,10,0.299,0.12,-9.076,1,0.0318,88.255,4,0.518
338,6DxaRdAjfbhMk4Hn3bdFqz,0.142,0.782,169043,0.001,5,0.691,0.297,-8.577,1,0.103,114.999,4,0.561
339,3kKZsfJfTLHQOraQWL1KYE,0.188,0.765,171922,0,1,0.857,0.1,-5.846,1,0.136,119.968,4,0.8
340,3DfHEgzFDF893oP7lZTGbb,0.193,0.665,175255,1.02e-06,11,0.698,0.11,-6.852,0,0.226,98.603,4,0.643
341,4iL7caaYvGopP9d6hdlMAi,0.452,0.736,143453,0,2,0.542,0.101,-7.362,0,0.215,109.956,4,0.766
342,2woGTVY8Vx46aYuXfMmwwE,0.364,0.798,155861,8.31e-06,2,0.556,0.163,-8.985,0,0.0471,113.994,4,0.901
343,1M3VWshwnG5op9B8UT0s5W,0.798,0.482,211160,2.6e-06,2,0.576,0.159,-5.141,1,0.0316,138.059,3,0.304
344,1cMQNDXMSvOd8djPPTr3A6,0.79,0.682,263979,5.14e-06,0,0.486,0.147,-7.5,1,0.0262,94.999,4,0.279
345,5k0iAYwThkoMh9LzFihATe,0.249,0.709,219184,0.0248,4,0.696,0.11,-5.155,1,0.121,88.987,4,0.545
346,2xTLTU2K901snq53FLWZKE,0.426,0.559,142656,6.85e-06,4,0.574,0.0762,-7.77,0,0.0463,192.505,3,0.969
347,1Fuc3pBiPFxAeSJoO8tDh5,0.366,0.702,162795,0.000131,3,0.483,0.124,-7.99,0,0.0524,138.842,3,0.769
348,4uk8GguFehn7djGvFJTUUT,0.25,0.784,212915,0,5,0.734,0.214,-6.007,1,0.0553,98.053,4,0.668
349,1yN7ljnKqrWTW3g9tdN2it,0.112,0.537,230488,0,4,0.595,0.113,-9.503,0,0.109,104.029,4,0.115
350,3tJgIzFi8JfNNr2SukMISp,0.319,0.628,256755,1.62e-06,3,0.766,0.0662,-4.946,1,0.0378,119.892,3,0.741
351,1lRtH4FszTrwwlK5gTSbXO,0.152,0.772,174943,0.000107,11,0.73,0.274,-6.657,0,0.0972,136.175,3,0.786
352,1Gm2qMRuxnuqnM62xyp89d,0.137,0.67,184107,0,7,0.661,0.0787,-7.165,0,0.1,174.902,3,0.36
353,5RQKSb1oqK7bAkuNpu1NSC,0.593,0.675,216330,0,8,0.611,0.117,-7.139,1,0.0261,95.074,3,0.532
354,1SxNFVI9TFJzQsxdzJ2oVd,0.744,0.905,139863,3.77e-05,0,0.421,0.0763,-9.433,1,0.0387,103.992,4,0.955
355,1O0IFR3MYqgQbziKTCf0X4,0.528,0.641,175424,0,0,0.517,0.136,-5.472,1,0.0673,127.902,4,0.642
356,3jRZg6U0m9Ir115Wt66ebU,0.218,0.611,234593,0,7,0.723,0.0715,-6.571,1,0.213,195.181,3,0.669
357,6odrHMSLjP3aOXC4ipKUC6,0.609,0.775,223993,3.23e-05,7,0.465,0.114,-8.365,0,0.365,169.781,4,0.707
358,08FKkdkbm4FXA0fWLscjJh,0.185,0.612,167352,0.000104,1,0.552,0.139,-11.284,1,0.475,170.15,4,0.471
359,1Z4sgyFkiwLHuKXCaX7oiO,0.565,0.788,172160,0.00656,2,0.863,0.09,-3.675,0,0.0396,141.02,4,0.895
360,4wvYOkXe6SHlCkzVPwxQhd,0.425,0.694,177772,0.015,7,0.857,0.35,-6.381,0,0.0392,119.05,4,0.548
361,2ZsK7PdynTF7ilvUEgKTvT,0.0974,0.699,224516,1.08e-06,4,0.625,0.207,-6.188,0,0.0616,88.007,4,0.251
362,4SxZyjZiFdlSW5YTUhMU7t,0.212,0.681,203077,0,0,0.854,0.143,-8.73,1,0.295,143.007,4,0.688
363,1GVKbUsQl2YLHX4DKPKxgy,0.278,0.66,179541,0,2,0.832,0.26,-6.208,1,0.07,127.955,4,0.722
364,5SfgODdv831EqaStxXB8el,0.461,0.673,265120,0.0593,11,0.57,0.106,-7.959,0,0.113,191.891,4,0.508
365,4nl8f2KRGtXZvpRe2aQbgw,0.87,0.707,161119,0.000106,11,0.315,0.137,-13.629,1,0.0802,143.076,4,0.482
366,1kTCib48ZJyIp66dgdZS9l,0.028,0.824,156596,0,10,0.402,0.114,-12.38,0,0.41,141.119,4,0.515
367,7h2Vt5q5vptHEIqeE9NsqK,0.562,0.568,250183,0.00175,11,0.608,0.365,-9.526,0,0.0456,81.975,4,0.278
368,2e6LQzxCctkgkp2I8eODow,0.0804,0.827,192171,9.06e-05,8,0.605,0.128,-6.71,1,0.216,126.005,4,0.636
369,2ZGyInkLMjVOVFJEjVH6sS,0.492,0.747,216887,0,6,0.533,0.0818,-8.398,1,0.298,142.103,4,0.818
370,7KvO7oemAp4ZXNawhYCdIF,0.00506,0.874,326557,0.0333,11,0.531,0.0775,-7.271,0,0.0561,121.986,4,0.682
371,1DoDzNzvmMGQ6vc3Wjajr4,0.0508,0.769,185949,0.00255,10,0.634,0.0957,-3.974,1,0.041,90.02,4,0.428
372,6f7gTV4OcbpmvXjT7meHkl,0.0512,0.673,133274,0,1,0.732,0.0834,-6.483,0,0.103,100.123,4,0.28
373,0MzVx8P5frmjdiTvoflRbd,0.312,0.742,256000,0.786,6,0.321,0.113,-12.17,1,0.187,157.514,3,0.721
374,2uqByr5b5Aci3ZQsAlMKN9,0.504,0.405,234427,0,8,0.584,0.481,-8.266,1,0.26,88.504,4,0.563
375,5anrH8SzdtPP1fMz3eOBvS,0.0179,0.345,168412,0,11,0.725,0.708,-6.905,0,0.0999,61.387,4,0.29
376,6vEtT2Vu5MprdI69pATbLm,0.592,0.694,211230,0,11,0.569,0.0883,-7.026,0,0.0573,140.004,4,0.374
377,6BbRk218FsK51B2KVc4GrA,0.124,0.734,365530,0.000216,7,0.727,0.1,-7.019,1,0.0964,91.487,3,0.622
378,40jfMLYNI2KujchwoPwc0a,0.622,0.448,190737,0,11,0.524,0.0548,-11.653,0,0.206,183.232,3,0.462
379,6JBqQLrTxG8wigGUGshYUN,0.772,0.646,304457,6.7e-05,1,0.666,0.0704,-12.098,0,0.0775,95.977,4,0.893
380,51MSCZdV26sXAM2t5BG4iy,0.644,0.719,138039,0,0,0.736,0.123,-9.835,0,0.109,153.018,4,0.914
381,3fTryDJnvpC4K2o8FfCA6r,0.13,0.777,168747,1.03e-06,8,0.749,0.277,-6.343,0,0.134,121.017,4,0.469
382,72SFwCucgZ2DMhZ6sDuOu3,0.491,0.745,216887,0,6,0.535,0.0745,-8.4,1,0.3,142.088,4,0.818
383,5QUh4oHingL1CxJvRm46Va,0.0236,0.819,77813,0.000152,8,0.613,0.34,-9.024,1,0.21,127.929,4,0.693
384,31UJ8vd4JQc1JEa7TgcDSz,0.0411,0.738,144730,0,1,0.659,0.0681,-2.398,1,0.17,148.007,4,0.488
385,7y4aMYvo9ZmlX4WG9rDoqz,0.975,0.58,191821,0,3,0.249,0.155,-9.01,1,0.0266,74.028,3,0.404
386,71tFHFqeQUGNkwbvwnEQ82,0.504,0.847,190720,0,10,0.758,0.135,-6.573,1,0.0395,132.067,4,0.953
387,4dFnfhbDaEWciT7i3tdRul,0.246,0.517,225627,0,9,0.52,0.0664,-7.539,1,0.0273,136.16,3,0.397
388,4TS6GJz8xn4suZRv3yHUnf,0.294,0.421,190140,8.6e-05,11,0.725,0.0964,-6.711,0,0.304,75.478,3,0.419
389,0iR0ZbEw46KtSDSGph0HHE,0.341,0.675,235183,9.13e-05,1,0.694,0.11,-5.476,0,0.0747,160.06,4,0.182
390,5wMu7s9qqZBAu6BEsrsklL,0.0397,0.836,210000,0,11,0.465,0.0665,-10.308,0,0.284,159.953,4,0.728
391,069Neoz83IN2mrFUxo3hpY,0.0261,0.496,167856,0,1,0.883,0.359,-6.149,1,0.219,93.501,4,0.496
392,5MitajCMVXLMcL6FANJxY8,0.837,0.743,156600,0,0,0.346,0.133,-14.411,0,0.0508,102.811,4,0.773
393,4MXjNlvbzwCMWHrxlya9pW,0.962,0.541,156973,0,8,0.107,0.0937,-15.727,1,0.0305,137.397,4,0.559
